10.349 1.85 0 1.8 0 1.95 0 2.25 0 
10.428 1.85 -0.632911 1.8 0 1.95 0 2.25 0 
10.507 1.8 0 1.8 0 1.95 0 2.25 0 
10.586 1.8 0 1.8 0 1.95 0 2.25 0 
10.665 1.8 0 1.8 -0.632911 1.95 0 2.25 0 
10.744 1.8 0 1.75 0 1.95 0 2.25 0 
10.823 1.8 0 1.75 0 1.95 0 2.25 -0.632911 
10.902 1.8 0 1.75 0 1.95 0 2.2 0 
10.981 1.8 0 1.75 0 1.95 0 2.2 0 
11.06 1.8 0 1.75 0 1.95 0 2.2 0 
11.139 1.8 -0.632911 1.75 0 1.95 0 2.2 0 
11.218 1.75 0 1.75 -0.632911 1.95 0 2.2 0 
11.297 1.75 0 1.7 0 1.95 0 2.2 0 
11.376 1.75 0 1.7 0 1.95 0 2.2 0 
11.455 1.75 0 1.7 0 1.95 0 2.2 0 
11.534 1.75 0 1.7 0 1.95 0 2.2 0 
11.613 1.75 0 1.7 0 1.95 0 2.2 0 
11.692 1.75 0 1.7 0 1.95 0 2.2 0 
11.771 1.75 0 1.7 0 1.95 0 2.2 0 
11.85 1.75 0 1.7 0 1.95 0 2.2 0 
11.929 1.75 0 1.7 0 1.95 0 2.2 -0.632911 
12.008 1.75 0 1.7 0 1.95 -0.632911 2.15 0 
12.087 1.75 0.632911 1.7 0 1.9 0 2.15 0 
12.166 1.8 0 1.7 0 1.9 0 2.15 0 
12.245 1.8 0 1.7 0 1.9 0 2.15 0 
12.324 1.8 0 1.7 0 1.9 0.632911 2.15 0 
12.403 1.8 0 1.7 0 1.95 0 2.15 0 
12.482 1.8 0 1.7 0.632911 1.95 0 2.15 0 
12.561 1.8 0.632911 1.75 0 1.95 0 2.15 0 
12.64 1.85 0 1.75 0 1.95 0 2.15 0 
12.719 1.85 0 1.75 0.632911 1.95 0 2.15 0 
12.798 1.85 0.632911 1.8 0 1.95 0 2.15 0 
12.877 1.9 0 1.8 0.632911 1.95 0 2.15 0 
12.956 1.9 0 1.85 0 1.95 0 2.15 0 
13.035 1.9 0 1.85 0 1.95 0.632911 2.15 0 
13.114 1.9 0 1.85 0.632911 2 0 2.15 0 
13.193 1.9 0.632911 1.9 0 2 0 2.15 0 
13.272 1.95 0 1.9 0 2 0 2.15 0 
13.351 1.95 0 1.9 0 2 0 2.15 0 
13.43 1.95 0 1.9 0 2 0 2.15 0 
13.509 1.95 0 1.9 0 2 0 2.15 0 
13.588 1.95 0.632911 1.9 0 2 0.632911 2.15 0 
13.667 2 0 1.9 0 2.05 0 2.15 0 
13.746 2 0 1.9 0 2.05 0 2.15 0 
13.825 2 0 1.9 0 2.05 0 2.15 0 
13.904 2 0.632911 1.9 0 2.05 0 2.15 0 
13.983 2.05 0 1.9 0.632911 2.05 0 2.15 0 
14.062 2.05 0 1.95 0 2.05 0.632911 2.15 0 
14.141 2.05 0 1.95 0 2.1 0 2.15 0 
14.22 2.05 0 1.95 0 2.1 0 2.15 0 
14.299 2.05 0.632911 1.95 0 2.1 0 2.15 0 
14.378 2.1 0 1.95 0 2.1 0 2.15 0 
14.457 2.1 0 1.95 0 2.1 0 2.15 0 
14.536 2.1 0 1.95 0 2.1 0.632911 2.15 0 
14.615 2.1 0 1.95 0 2.15 0 2.15 0 
14.694 2.1 0 1.95 0 2.15 0 2.15 0 
14.773 2.1 0 1.95 0 2.15 0.632911 2.15 0 
14.852 2.1 0 1.95 0.632911 2.2 0 2.15 0 
14.931 2.1 0 2 0 2.2 0 2.15 0 
15.01 2.1 0 2 0 2.2 0.632911 2.15 0 
15.089 2.1 0.632911 2 0 2.25 0 2.15 0 
15.168 2.15 0 2 0 2.25 0 2.15 -0.632911 
15.247 2.15 0 2 0 2.25 0 2.1 0 
15.326 2.15 0 2 0 2.25 0 2.1 0 
15.405 2.15 0 2 0 2.25 0.632911 2.1 0 
15.484 2.15 0 2 0 2.3 0 2.1 0 
15.563 2.15 0 2 0 2.3 0 2.1 0 
15.642 2.15 0 2 0 2.3 0 2.1 0 
15.721 2.15 0 2 -0.632911 2.3 0 2.1 0 
15.8 2.15 0.632911 1.95 0 2.3 0 2.1 0 
15.879 2.2 0 1.95 0 2.3 0 2.1 0 
15.958 2.2 0 1.95 0 2.3 0 2.1 0 
16.037 2.2 0 1.95 0 2.3 0 2.1 0 
16.116 2.2 0 1.95 0 2.3 0 2.1 0 
16.195 2.2 0 1.95 0 2.3 0 2.1 0 
16.274 2.2 0 1.95 0 2.3 0 2.1 0 
16.3531 2.2 0 1.95 0 2.3 0 2.1 0 
16.4321 2.2 0 1.95 0 2.3 0 2.1 0 
16.5111 2.2 0 1.95 0.632911 2.3 0 2.1 0 
16.5901 2.2 0 2 0 2.3 0 2.1 0 
16.6691 2.2 0 2 0 2.3 0 2.1 0 
16.7481 2.2 0 2 0 2.3 0 2.1 0 
16.8271 2.2 0.632911 2 0 2.3 0 2.1 0.632911 
16.9061 2.25 0 2 0 2.3 0 2.15 0 
16.9851 2.25 0 2 0 2.3 0 2.15 0 
17.0641 2.25 0 2 0.632911 2.3 0 2.15 0 
17.1431 2.25 0 2.05 0 2.3 -0.632911 2.15 0 
17.2221 2.25 0 2.05 0 2.25 0 2.15 0.632911 
17.3011 2.25 0 2.05 0 2.25 0 2.2 0 
17.3801 2.25 0 2.05 0 2.25 0 2.2 0 
17.4591 2.25 0 2.05 0 2.25 0 2.2 0.632911 
17.5381 2.25 0 2.05 0.632911 2.25 0 2.25 0 
17.6171 2.25 0 2.1 0 2.25 -0.632911 2.25 0 
17.6961 2.25 0 2.1 0 2.2 0 2.25 0 
17.7751 2.25 0 2.1 0 2.2 0 2.25 0.632911 
17.8541 2.25 0 2.1 0 2.2 0 2.3 0 
17.9331 2.25 0 2.1 0 2.2 0 2.3 0 
18.0121 2.25 0 2.1 0.632911 2.2 0 2.3 0 
18.0911 2.25 0 2.15 0 2.2 -0.632911 2.3 0 
18.1701 2.25 0 2.15 0 2.15 0 2.3 0.632911 
18.2491 2.25 0 2.15 0 2.15 0 2.35 0 
18.3281 2.25 0 2.15 0 2.15 0 2.35 0 
18.4071 2.25 0 2.15 0.632911 2.15 0 2.35 0 
18.4861 2.25 0 2.2 0 2.15 0 2.35 0.632911 
18.5651 2.25 0 2.2 0 2.15 0 2.4 0 
18.6441 2.25 0 2.2 0 2.15 0 2.4 0 
18.7231 2.25 0 2.2 0.632911 2.15 0 2.4 0.632911 
18.8021 2.25 0 2.25 0 2.15 0 2.45 0 
18.8811 2.25 0 2.25 0 2.15 0 2.45 0.632911 
18.9601 2.25 0 2.25 0 2.15 0 2.5 0 
19.0391 2.25 0 2.25 0 2.15 0 2.5 0 
19.1181 2.25 0 2.25 0.632911 2.15 0 2.5 0 
19.1971 2.25 0 2.3 0 2.15 0 2.5 0.632911 
19.2761 2.25 0 2.3 0 2.15 0 2.55 0 
19.3551 2.25 0 2.3 0 2.15 0 2.55 0 
19.4341 2.25 0 2.3 0 2.15 0 2.55 0.632911 
19.5131 2.25 0 2.3 0 2.15 0 2.6 0 
19.5921 2.25 0 2.3 0.632911 2.15 0.632911 2.6 0 
19.6711 2.25 0 2.35 0 2.2 0 2.6 0 
19.7501 2.25 0 2.35 0 2.2 0 2.6 0.632911 
19.8291 2.25 0 2.35 0 2.2 0 2.65 0 
19.9081 2.25 -0.632911 2.35 0 2.2 0 2.65 0 
19.9871 2.2 0 2.35 0 2.2 0.632911 2.65 0 
20.0661 2.2 0 2.35 0 2.25 0 2.65 0.632911 
20.1451 2.2 0 2.35 0 2.25 0 2.7 0 
20.2241 2.2 0 2.35 0 2.25 0.632911 2.7 0 
20.3031 2.2 0 2.35 0 2.3 0 2.7 0 
20.3821 2.2 0 2.35 0 2.3 0 2.7 0 
20.4611 2.2 0 2.35 0 2.3 0.632911 2.7 0.632911 
20.5401 2.2 0 2.35 0 2.35 0 2.75 0 
20.6191 2.2 0 2.35 0 2.35 0 2.75 0 
20.6981 2.2 0 2.35 0 2.35 0 2.75 0 
20.7771 2.2 0 2.35 0 2.35 0.632911 2.75 0 
20.8561 2.2 -0.632911 2.35 0 2.4 0 2.75 0.632911 
20.9351 2.15 0 2.35 0 2.4 0.632911 2.8 0 
